"iso3","country_name","landlocked","island_state","west_europe","sub_saharan_africa","latin_america","MENA","former_commu","Pop_2015","Pop_2016","Pop_2017","Pop_2018","Pop_2019","Pop_2020","Pop_2021","Pop_2022","Pop_2023","GDPpc2015","GDPpc2016","GDPpc2017","GDPpc2018","GDPpc2019","GDPpc2020","GDPpc2021","GDPpc2022","GDPpc2023","2015V_Dem","2016V_Dem","2017V_Dem","2018V_Dem","2019V_Dem","2020V_Dem","2021V_Dem","2022V_Dem","2023V_Dem","diffusion_2015","diffusion_2016","diffusion_2017","diffusion_2018","diffusion_2019","diffusion_2020","diffusion_2021","diffusion_2022","diffusion_2023","Pop_log_2015","Pop_log_2016","Pop_log_2017","Pop_log_2018","Pop_log_2019","Pop_log_2020","Pop_log_2021","Pop_log_2022","Pop_log_2023","Pop_cat_2015","Pop_cat_2016","Pop_cat_2017","Pop_cat_2018","Pop_cat_2019","Pop_cat_2020","Pop_cat_2021","Pop_cat_2022","Pop_cat_2023","GDPpc_log_2015","GDPpc_log_2016","GDPpc_log_2017","GDPpc_log_2018","GDPpc_log_2019","GDPpc_log_2020","GDPpc_log_2021","GDPpc_log_2022","GDPpc_log_2023","Asia","Americas","Africa","Europe","Oceania","carribbean","pacific_island","eastern_europe","north_america","east_asia","nordic","mediterranean","not_defined","srNorth_Africa","srSouthern_Africa","srWest_Africa","srEast_Africa","srCentral_Africa","srEast_Asia","srSouth_Asia","srSoutheast_Asia","srCaucasus","srCentral_Asia","srMiddle_East","srEast_Central_Europe","srNordic","srSouthern_Europe","srWestern_Europe","srNorth_America","srCarribbean","srCentral_America","srSouth_America","srOceania"
"MEX","Mexico",0,0,0,0,1,0,0,121072306,122251351,123400057,124573711,125762982,126799054,127648148,128613117,129739759,21402.7526881229,21572.0388768991,21771.2405542751,21991.4275280533,21697.9251453896,19722.7908964584,20776.5927842989,21381.4293104229,21874.0161543764,0.43,0.431,0.443,0.45,0.434,0.407,0.368,0.326,0.299,0.418184345993638,0.417545761187084,0.417379090278353,0.41756489026033,0.416312663049532,0.410363132209466,0.403918551080729,0.401410455231759,0.401262343477422,18.6118984953349,18.6215897373829,18.6309421313479,18.6404081548978,18.6499095981961,18.6581141393717,18.6647881931251,18.6723193630111,18.6810411481862,"Huge","Huge","Huge","Huge","Huge","Huge","Huge","Huge","Huge",9.97127482302389,9.97915325864811,9.98834513718359,9.99840799858836,9.98497191953727,9.88953014433231,9.94158228510242,9.97027803503032,9.99305473441444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"MKD","North Macedonia",1,0,0,0,0,0,1,1912430,1906313,1898657,1889051,1876262,1856124,1837114,1831712,1827816,19197.7628866492,19807.9111295625,20102.9236582082,20787.1777486345,21747.2740903169,20952.5486132757,22124.2423866475,22801.6725034086,23323.9034075339,0.268,0.277,0.385,0.391,0.416,0.405,0.392,0.371,0.359,0.399354278574741,0.403980141863569,0.406963443039992,0.40460645959685,0.400363935797162,0.396571913257347,0.385871932460466,0.372161308513021,0.364881251436668,14.4638852427058,14.4606815679721,14.4566573521007,14.4515851445311,14.4447920576455,14.4340010004414,14.4237064199745,14.420761606618,14.4186323694749,"Small","Small","Small","Small","Small","Small","Small","Small","Small",9.86254903490696,9.89383668888109,9.90862053910177,9.9420916212107,9.98724369948164,9.95001557013625,10.0044292268784,10.0345891676648,10.0572340109998,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLI","Mali",0,0,0,1,0,0,0,18593022,19191289,19813011,20442030,21068405,21713836,22388630,23072640,23769127,2270.78717860079,2328.74838545368,2375.34723535826,2411.53194778103,2451.1221609713,2348.8817236461,2347.62752913969,2357.19035404786,2394.67216396924,0.35,0.35,0.327,0.308,0.32,0.234,0.158,0.15,0.148,0.455601942437934,0.453122699020738,0.448607584015326,0.446410163449614,0.44676543781523,0.440981528348782,0.422448494250298,0.407373353211774,0.403673056445441,16.7382969070025,16.7699670361293,16.8018494010673,16.8331036334369,16.8632850828675,16.8934602190145,16.9240637986725,16.9541580579331,16.9838981116952,"Large","Large","Large","Large","Large","Large","Large","Large","Large",7.727881825077,7.75308622860527,7.7728989101433,7.78801748751625,7.80430122356364,7.76169463160156,7.76116053511895,7.76522566083247,7.78100161695546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLT","Malta",0,1,0,0,0,0,0,445053,455356,467999,484630,504062,515332,518536,531511,552747,45980.9360911738,46773.109682496,51413.0844116677,53218.0429817597,53256.4429769188,50281.730929267,56697.2983573752,57607.5581786915,59548.0829356446,0.59,0.585,0.567,0.56,0.58,0.626,0.633,0.637,0.64,0.334077223885975,0.332686340822204,0.331274464276048,0.333147900831519,0.335528050455575,0.327021969874103,0.321281588592562,0.318982117532947,0.317233688044579,13.00594865518,13.0288348095864,13.0562214381454,13.0911409921756,13.1304545553607,13.1525666321359,13.1587647352926,13.183479172693,13.2226556712966,"Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro",10.7359821567697,10.7530637373379,10.8476479795865,10.8821527716226,10.8828740711241,10.8253970879125,10.9454818405626,10.9614090564557,10.9945393817488,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"MMR","Myanmar",0,0,0,0,0,0,0,51089056,51495696,51894938,52272247,52640713,53016522,53387102,53756787,54133798,5313.88615901501,5580.98977273194,5877.87465558136,6201.26341429761,6562.98898478581,5926.83450206641,5178.44718217164,5350.4766689956,5364.13797034407,0.182,0.233,0.236,0.241,0.26,0.262,0.022,0.017,0.016,0.482684592520487,0.477440652615641,0.465823617420415,0.464661238385748,0.467977482429112,0.46180291872633,0.453218236133997,0.451336878733102,0.441335718220127,17.7490808639392,17.757008789326,17.7647318096607,17.771976138095,17.7790003897224,17.7861141587859,17.7930797391755,17.7999804867681,17.8069692807307,"Large","Large","Large","Large","Large","Large","Large","Large","Large",8.5780787032478,8.62712141827142,8.67895052242032,8.73250832677319,8.78920141609136,8.68724553868269,8.55226051853145,8.58494093292967,8.58749096561143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MNE","Montenegro",1,0,0,0,0,0,1,622159,622303,622373,622227,622028,621306,619211,617213,616177,21205.6726251423,21826.0356732633,22852.8824513043,24018.9609246212,25002.8344753992,21200.2847489214,24046.6198170803,25670.0390564732,27342.823774098,0.372,0.37,0.364,0.363,0.357,0.382,0.415,0.405,0.467,0.382403839601305,0.380741143029986,0.380717633639891,0.381224127821149,0.380807009391775,0.374138845734642,0.365788605689874,0.36101898249714,0.354968593672791,13.3409509660639,13.3411823913717,13.3412948704426,13.3410602569111,13.3407403867853,13.3395789931756,13.3362013659577,13.3329694621139,13.3312895389044,"Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro",9.96202400152551,9.99085883311059,10.0368325350319,10.0865988359398,10.1267444764394,9.9617698921228,10.0877497175097,10.1530797953472,10.2162093885619,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MNG","Mongolia",0,0,0,0,0,0,1,3026864,3088856,3148917,3208189,3267673,3327204,3383741,3433748,3481145,13974.5967260365,13898.1456953585,14401.5375067562,15230.2408828847,15790.6961126441,14801.3420829185,14792.2509086422,15310.4349469163,16222.8638898529,0.543,0.543,0.534,0.531,0.541,0.516,0.485,0.45,0.405,0.530438043493668,0.526931521778709,0.521852920165591,0.519149522303606,0.519283737687432,0.512112419657962,0.497778311121684,0.49178863136673,0.486510621660831,14.9230376580219,14.9433113537859,14.962569142162,14.9812171614451,14.9995886687561,15.0176428696222,15.0344924601361,15.0491629339379,15.062871820623,"Small","Small","Small","Small","Small","Small","Small","Small","Small",9.5449964407938,9.53951070700817,9.57509025116696,9.63103826210587,9.66717619194255,9.60247313691918,9.60185873537863,9.63628989758303,9.69417687742593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MOZ","Mozambique",0,0,0,1,0,0,1,26547572,27337105,28166393,29018644,29884380,30783688,31707800,32656246,33635160,1512.5997455554,1537.90853271216,1532.0073576114,1538.83512127022,1528.88988354373,1466.12476474476,1457.23540930922,1476.66560299552,1511.63653474992,0.305,0.292,0.275,0.269,0.254,0.234,0.234,0.237,0.221,0.339510909425185,0.335867691296231,0.331536689615049,0.335138582254603,0.333636744318477,0.32954454242207,0.324158917794208,0.322735935552652,0.317444881821502,17.0944488513762,17.1237554948459,17.1536400876358,17.183449077933,17.2128464938315,17.2424954972611,17.2720732653628,17.3015466970754,17.3310825063801,"Large","Large","Large","Large","Large","Large","Large","Large","Large",7.3215851352052,7.33817867671852,7.33433415290741,7.33878099442209,7.33229718472457,7.2903779843811,7.28429636439258,7.29754185405175,7.32094814077172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT","Mauritania",0,0,0,0,0,1,0,3965959,4086657,4210600,4337685,4467708,4600131,4734874,4875637,5022441,5969.54239881575,5866.28145291802,6050.62180822951,6153.63790853695,6162.21045071341,5963.23550334684,5836.56580821897,6053.26178704876,6258.71091329181,0.181,0.181,0.159,0.173,0.187,0.206,0.197,0.196,0.184,0.418263731086072,0.41887294377253,0.430094225792502,0.42942712142163,0.428419349779667,0.423888274522637,0.41434532264149,0.402609219647585,0.395684910187585,15.1932582501365,15.2232378343854,15.2531157133186,15.2828513536245,15.3123860834098,15.3415953393147,15.3704656738998,15.3997613205446,15.4294266284643,"Small","Small","Small","Small","Small","Small","Small","Small","Small",8.69442555333426,8.6769762287679,8.70791632396332,8.72479871575915,8.72619083156163,8.69336848244802,8.67189785631725,8.70835254409719,8.74172951849452,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MUS","Mauritius",0,1,0,1,0,0,0,1262879,1263747,1264887,1265577,1265985,1266014,1266334,1262523,1261041,22335.2836166732,23182.0434124374,24073.2325633886,25024.1337925763,25739.354897588,21994.6659848681,22737.5729410543,24831.3727000712,26590.4238819278,0.632,0.631,0.628,0.631,0.593,0.444,0.42,0.376,0.36,0.368436985935609,0.365558707001534,0.361669117394824,0.361635883063238,0.360991817224304,0.359801930611219,0.358377596807504,0.357581897975714,0.351926096476861,14.048904593101,14.0495916754268,14.0504933480905,14.0510387026319,14.0513610332748,14.0513839400769,14.0516366699558,14.0486226577875,14.0474481282964,"Small","Small","Small","Small","Small","Small","Small","Small","Small",10.013922932012,10.0511332671256,10.0888558201973,10.1275959899011,10.1557764185823,9.99855524771016,10.031774030784,10.1198631609077,10.1883064255138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MWI","Malawi",1,0,0,1,0,0,0,17085587,17557739,18039715,18528081,19025752,19533888,20047258,20568728,21104482,1597.69145325828,1593.59549265589,1613.0593571462,1638.91665761076,1687.28944917892,1656.43985192533,1687.59358179651,1659.95933825168,1648.43651796379,0.444,0.44,0.454,0.445,0.412,0.467,0.522,0.508,0.485,0.35081328061416,0.345556501457126,0.340404770856802,0.339241214187352,0.337454208451806,0.332126765275082,0.32918570241728,0.331397164676158,0.325711056516887,16.653745800565,16.681005379339,16.7080862742478,16.734798031107,16.7613039878691,16.7876613613804,16.8136029442599,16.8392824220895,16.8649959929506,"Large","Large","Large","Large","Large","Large","Large","Large","Large",7.37631502461588,7.37374805842265,7.38588787667082,7.40179072791511,7.43087864410522,7.41242591074285,7.43105887708848,7.41454838602147,7.4075825528008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MYS","Malaysia",0,0,0,0,0,0,0,31232798,31789685,32355644,32910967,33440596,33889558,34282399,34695493,35126298,27699.6278860387,28425.3707609412,29551.5457597197,30459.9655338061,31300.5086554849,29200.452632127,29822.8491831618,32079.1515157489,32812.2997525336,0.207,0.205,0.205,0.316,0.339,0.305,0.299,0.316,0.359,0.363042993597209,0.361527205438098,0.360014412949241,0.358458361083645,0.358246024290387,0.351028198406526,0.346219962547528,0.343048847901365,0.340143561965224,17.2569793185858,17.2746524240615,17.2922990304633,17.3093165036541,17.3252811689885,17.3386175013028,17.3501426317423,17.3621203517551,17.3744606386721,"Large","Large","Large","Large","Large","Large","Large","Large","Large",10.2291742583682,10.2550373620145,10.2938913314397,10.3241684949254,10.3513896273702,10.2819394892365,10.3030301298028,10.3759616126203,10.3985587165354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"NAM","Namibia",0,0,0,1,0,0,0,2374300,2439213,2506853,2577327,2650494,2728762,2810548,2889662,2963095,12166.5658392058,11846.7880832757,11408.7253099967,11214.38604306,10813.3044681944,9652.24827219463,9709.09930646771,9948.46458487266,10105.5147732431,0.592,0.592,0.578,0.564,0.519,0.525,0.516,0.511,0.519,0.375878043275139,0.372752672362254,0.369096608932332,0.369621367618843,0.367544084630118,0.362001830201668,0.356988579031803,0.354752390577676,0.34799966244207,14.6802132151653,14.7071860042582,14.7345387396016,14.762263373319,14.7902565956836,14.8193585844546,14.84889004009,14.8766500982315,14.9017448881409,"Small","Small","Small","Small","Small","Small","Small","Small","Small",9.40644696367957,9.37981206199834,9.34213371970004,9.32495270119007,9.28853255015519,9.17494614877161,9.18081879760785,9.20517350516702,9.22083657096901,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NER","Niger",1,0,0,1,0,0,0,19939498,20685753,21435446,22188069,22947757,23717613,24502140,25311973,26159867,1471.66135329224,1500.00858681288,1520.0015371232,1574.33838262666,1612.63734693259,1615.69272448944,1585.59922021188,1717.51891457684,1703.39693250647,0.483,0.455,0.424,0.405,0.399,0.4,0.396,0.385,0.282,0.390124511221375,0.399273722366374,0.400930165209158,0.396405169256018,0.390685199054893,0.385702999134788,0.373125182462326,0.357591964951391,0.35116685271643,16.8082131466545,16.8449557604058,16.880556464889,16.9150652699415,16.9487307554897,16.9817284946523,17.0142710186392,17.0467880828612,17.0797370004425,"Large","Large","Large","Large","Large","Large","Large","Large","Large",7.29414721391648,7.31322611161584,7.32646662510507,7.36159038848096,7.38562622143493,7.38751907526431,7.36871767178189,7.44863603688992,7.44037973189901,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NGA","Nigeria",0,0,0,1,0,0,0,190671878,195443700,200254579,204938755,209485641,213996181,218529286,223150896,227882945,5985.09435248731,5744.55787877157,5651.73413165037,5628.74079442015,5628.17765244652,5410.69355517726,5491.70034068297,5552.83764994957,5593.05661448231,0.41,0.398,0.395,0.396,0.362,0.357,0.323,0.322,0.327,0.400054068075806,0.410327886962729,0.410452082912297,0.390005122800157,0.364416043445803,0.355058243931262,0.343011308199987,0.338774172256974,0.335476280213055,19.0660645924703,19.090782916376,19.1151000100683,19.1382217363686,19.1601657555981,19.1814687270325,19.202430595555,19.2233587642679,19.2443426559615,"Huge","Huge","Huge","Huge","Huge","Huge","Huge","Huge","Huge",8.69702738269443,8.65600822975343,8.63971770300417,8.63564103615722,8.63554098355814,8.59613256236264,8.61099320252288,8.62206436435637,8.62928121715232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NIC","Nicaragua",0,0,0,0,1,0,0,6149417,6232666,6316231,6400080,6483657,6565267,6644741,6730654,6823613,6882.09772141227,7100.00689756578,7330.63106959886,6991.24166096136,6701.19426432436,6501.68749935445,7086.62239515406,7258.68171711412,7486.94276222499,0.126,0.122,0.105,0.051,0.047,0.045,0.035,0.031,0.027,0.454019456971871,0.455896770245437,0.45432139225663,0.448455954789023,0.4462872024255,0.439466167524427,0.421948540568288,0.427894283106426,0.424233751643057,15.6318678385412,15.645314728602,15.6586332274697,15.6718210482518,15.6847952609937,15.6973037351129,15.7093362726957,15.7221828737198,15.7358996549394,"Small","Small","Small","Small","Small","Small","Small","Small","Small",8.83667878582248,8.86785103451707,8.89981688525379,8.85241345335287,8.81004103790132,8.77981703747481,8.86596411605226,8.88995350966617,8.92091581724687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"NLD","Netherlands",0,0,1,0,0,0,0,16939923,17030314,17131296,17231624,17344874,17441500,17533044,17700982,17877117,63024.4495910351,64209.7209069942,65606.7259112921,66698.0002805041,67786.606978674,64803.6401021465,68511.6624548282,71259.6507443765,70610.1704537706,0.835,0.835,0.834,0.834,0.821,0.813,0.812,0.802,0.8,0.59955103500478,0.59571091842407,0.591360701336118,0.588690020308976,0.588624169588827,0.581737099243245,0.571468734561422,0.567872523236465,0.562845874637572,16.6451837017233,16.6505054905194,16.656417524181,16.6622568582702,16.6688075740183,16.6743629819208,16.6795978870025,16.6891306762311,16.6990320730981,"Large","Large","Large","Large","Large","Large","Large","Large","Large",11.0512780188333,11.0699098942126,11.091433498812,11.1079302506522,11.1241199172277,11.0791170551785,11.1347592645736,11.1740855380024,11.1649294705249,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"NOR","Norway",0,0,0,0,0,0,0,5188607,5234519,5276968,5311916,5347896,5379475,5408320,5457127,5519594,85473.0567904127,85710.165703589,87115.3899943892,87259.5922346407,87646.526815974,86018.3206979987,88903.8010286329,90756.8957669656,90160.1575016309,0.864,0.864,0.86,0.849,0.852,0.831,0.836,0.835,0.836,0.543697374823516,0.538952873745769,0.534254519934239,0.532858257586469,0.532575327248395,0.526522046961935,0.516321907503689,0.511776217218051,0.5067985843462,15.4619758183454,15.470785516499,15.4788622483179,15.4854631567604,15.4922137704928,15.4981013437333,15.503449066552,15.5124330187581,15.5238148648237,"Small","Small","Small","Small","Small","Small","Small","Small","Small",11.3559564800041,11.3587267171963,11.3749888406235,11.3766427736738,11.3810672639621,11.3623155839198,11.3953101768156,11.4159397356531,11.4093428956246,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"NPL","Nepal",1,0,0,0,0,0,0,27823629,27955462,28011258,28079689,28414064,28966574,29475010,29715436,29694614,3745.26182249477,3743.7445783578,4071.70431755798,4371.38571771897,4607.52454717112,4412.5420439395,4546.22970006289,4763.38751082389,4859.80010436735,0.537,0.556,0.558,0.523,0.478,0.475,0.488,0.502,0.523,0.357000942599498,0.354055655788299,0.351639602546264,0.353634509022789,0.354198528421972,0.347578731471007,0.338893766634217,0.333912011937442,0.328550752905151,17.1413961816748,17.1461231588669,17.148117058759,17.150557061562,17.1623947918224,17.181653102483,17.1990533436582,17.2071771993995,17.2064762405263,"Large","Large","Large","Large","Large","Large","Large","Large","Large",8.22824680605622,8.22784161367782,8.31181694202755,8.38283533570092,8.43544601718494,8.39220622956772,8.42205353108648,8.46871435605198,8.48875258526004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"NZL","New Zealand",0,1,0,0,0,0,0,4609400,4714100,4813600,4900600,4979200,5090200,5111300,5117200,5223100,44942.4910558607,45591.4898385674,46165.9419905572,46933.2559049105,47283.4297088442,46055.8092826418,47950.8535764075,49224.5941084056,48580.1962741612,0.837,0.837,0.833,0.844,0.842,0.836,0.825,0.829,0.831,0.415166507390849,0.414559823501957,0.413975892989476,0.413722309287306,0.410459949833926,0.405100597426818,0.398922305616357,0.396469641214865,0.396617424228407,15.3436082546585,15.3660685756601,15.3869558028883,15.4048682045642,15.4207797935262,15.4428276804856,15.446964332956,15.448117972425,15.4686016533198,"Small","Small","Small","Small","Small","Small","Small","Small","Small",10.7131389749076,10.7274763517384,10.7399976188628,10.7564817842833,10.7639151898222,10.7376091853587,10.7779318815381,10.804148657834,10.7909712427736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"OMN","Oman",0,0,0,0,0,1,0,4184895,4390877,4537396,4597877,4591241,4522497,4500424,4730226,5049269,39813.7887054675,39860.9893909688,38691.1077105097,38673.6045360857,38292.3859682752,37560.5998714953,38719.4587682049,40366.458231347,38311.4183413339,0.139,0.139,0.139,0.14,0.14,0.136,0.138,0.137,0.137,0.328080461653435,0.325958562626188,0.32352509991415,0.324645635475413,0.324697681733175,0.319503142287982,0.311259053323799,0.307455203410328,0.303105070984706,15.2469921719852,15.2950395373091,15.3278638371824,15.3411052331863,15.3396609158636,15.3245748329014,15.3196821725241,15.3694835394535,15.4347540382986,"Small","Small","Small","Small","Small","Small","Small","Small","Small",10.5919685811587,10.5931534151087,10.5633650776933,10.5629125929826,10.5530063556215,10.5337109042142,10.5640975631989,10.6057544773093,10.5535032597537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"PAK","Pakistan",0,0,0,0,0,1,0,217290883,220138869,223273967,226928892,230800899,235001746,239477801,243700667,247504495,4645.28631071145,4886.61212115378,5031.56060738433,5255.06350681272,5295.95295138203,5135.01459288839,5367.27364714762,5526.27928310213,5439.18762006677,0.268,0.26,0.258,0.255,0.239,0.258,0.253,0.234,0.212,0.340825785915073,0.337750707437075,0.335179664135441,0.335964142026099,0.334258239945116,0.327815007866109,0.312928737437152,0.308311226584486,0.304293643064693,19.196747488525,19.2097691279066,19.223910126942,19.240147275271,19.2570659877379,19.2751035018681,19.2939712815841,19.3114512555634,19.3269393014243,"Huge","Huge","Huge","Huge","Huge","Huge","Huge","Huge","Huge",8.44360828782231,8.49425452459982,8.52348547489049,8.56694736826424,8.5746982137749,8.54383796420641,8.58807535786187,8.61727004403655,8.60138499415192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"PAN","Panama",0,0,0,0,1,0,0,3960035,4029086,4098707,4167860,4234700,4293261,4345405,4400773,4458759,29933.1555724329,30765.2371628659,31979.8122713941,32681.4463626977,33163.7269089339,26881.7987053989,30932.7627780516,33833.0265078284,35863.880148831,0.559,0.559,0.557,0.543,0.541,0.554,0.558,0.566,0.571,0.446589779405604,0.446481970192251,0.445893815615895,0.44287816590552,0.440322770125057,0.437353847553649,0.427134026610478,0.426521583629778,0.420671176830294,15.1917634215754,15.2090501091926,15.2261821160826,15.2429132725998,15.2588230453065,15.2725571420044,15.2846295229247,15.2972907652764,15.3103810341561,"Small","Small","Small","Small","Small","Small","Small","Small","Small",10.3067220270444,10.334140667998,10.3728601161829,10.3945628063391,10.4092119946386,10.1992047085218,10.339571185261,10.4291927200206,10.4874859440059,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"PER","Peru",0,0,0,0,1,0,0,30457600,30866494,31324637,31897584,32449303,32838579,33155882,33475438,33845617,14545.381144645,14920.1036750938,15072.2038993295,15388.9983222118,15466.2951511415,13612.0219422652,15282.2736372636,15548.9316184939,15294.2567811201,0.69,0.674,0.679,0.7,0.697,0.711,0.661,0.634,0.576,0.440283553492309,0.439411591008886,0.439500791583659,0.438354207824009,0.431744184605589,0.428243073874831,0.424756965127258,0.422896975535012,0.419911683178471,17.2318461104689,17.2451818169802,17.2599154704909,17.2780408282098,17.2951895216849,17.3071145712104,17.3167306947537,17.3263225338472,17.3373200659256,"Large","Large","Large","Large","Large","Large","Large","Large","Large",9.5850287750992,9.61046482246644,9.62060752507718,9.64140813843868,9.64641842885741,9.51870864759901,9.63444884990139,9.65174720904082,9.63523266312716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"PHL","Philippines",0,1,0,0,0,0,0,105312992,106735719,108119693,109465287,110804683,112081264,113100950,113964338,114891199,7691.76308664523,8131.82537948653,8584.13622704702,9016.28659627736,9452.29397140303,8455.18457114822,8857.78995115514,9457.10395402883,9901.05652395692,0.429,0.363,0.347,0.314,0.296,0.284,0.281,0.284,0.287,0.379576061720678,0.379779149451753,0.379962703419413,0.381373451721651,0.381120203402397,0.372820459122566,0.365505935115387,0.362122289858145,0.358538496367688,18.4724473503101,18.4858664212642,18.4987494399308,18.5111180432627,18.5232795967273,18.5347347375882,18.5437913406974,18.5513961328576,18.5594961428444,"Huge","Huge","Huge","Huge","Huge","Huge","Huge","Huge","Huge",8.94790530626622,9.00354070126222,9.05767115406427,9.10678784273407,9.1540127393258,9.04253509091679,9.08905257130462,9.154521479239,9.20039675002016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"PNG","Papua New Guinea",0,1,0,0,0,0,0,8743246,8961718,9178714,9394513,9609010,9815746,10012896,10203169,10389635,4154.52332551256,4275.74858607538,4322.22282076557,4211.14547406654,4301.61139203983,4077.63132176693,3976.90380027548,4125.49303568434,4174.44164016586,0.342,0.344,0.342,0.351,0.348,0.354,0.352,0.372,0.383,0.413006827515877,0.412205810833896,0.412470868860326,0.413065944913014,0.411549107448475,0.404152864382849,0.397835118744877,0.395031429724244,0.39395300292111,15.9837920745623,16.0084725076426,16.0323976656376,16.0556363534031,16.0782117579499,16.0994983889175,16.1193844201384,16.138208916276,16.1563192325257,"Small","Small","Small","Small","Small","Small","Large","Large","Large",8.33195297760668,8.36071447389516,8.37152509075077,8.34548997376958,8.36674497381813,8.31327154041847,8.28825885589715,8.32494081542864,8.33673588945869,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"POL","Poland",0,0,0,0,0,0,1,37986412,37970087,37974826,37974750,37965475,37899070,36981559,36821749,36687353,31671.7463964267,32645.8031283924,34323.5804522767,36467.4556932452,38147.1493549039,37436.116981029,41022.5126310962,43365.8317642475,43585.1194236272,0.778,0.6,0.539,0.518,0.507,0.449,0.425,0.421,0.444,0.520102886130815,0.517722592551632,0.51095019630849,0.508140828445718,0.510923897721975,0.505039190056758,0.493522957327286,0.489698820517439,0.483795357397039,17.4527390747967,17.452309223488,17.4524340244738,17.452432023146,17.452187752075,17.450437131493,17.4259299409578,17.421599233999,17.4179426487303,"Large","Large","Large","Large","Large","Large","Large","Large","Large",10.3631802815686,10.3934715851987,10.4435878736929,10.5041755169941,10.5492063118999,10.5303912120994,10.6218762835558,10.6774271234776,10.6824710734586,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
