"iso3","country_name","region","sub_region","culture","area","landlocked","island_state","commu _pre_dis_ussr","west_europe","sub_saharan_africa","latin_america","MENA","former_commu","Pop_2015","Pop_2016","Pop_2017","Pop_2018","Pop_2019","Pop_2020","Pop_2021","Pop_2022","Pop_2023","GDPpc2015","GDPpc2016","GDPpc2017","GDPpc2018","GDPpc2019","GDPpc2020","GDPpc2021","GDPpc2022","GDPpc2023","2015Status","2015PR rating","2015CL rating","2015PR","2015CL","2016Status","2016PR rating","2016CL rating","2016PR","2016CL","2017Status","2017PR rating","2017CL rating","2017PR","2017CL","2018Status","2018PR rating","2018CL rating","2018PR","2018CL","2019Status","2019PR rating","2019CL rating","2019PR","2019CL","2020Status","2020PR rating","2020CL rating","2020PR","2020CL","2021Status","2021PR rating","2021CL rating","2021PR","2021CL","2022Status","2022PR rating","2022CL rating","2022PR","2022CL","2023Status","2023PR rating","2023CL rating","2023PR","2023CL","total_fh_2015","total_fh_2016","total_fh_2017","total_fh_2018","total_fh_2019","total_fh_2020","total_fh_2021","total_fh_2022","total_fh_2023","diffusion_fh_2015","diffusion_fh_2016","diffusion_fh_2017","diffusion_fh_2018","diffusion_fh_2019","diffusion_fh_2020","diffusion_fh_2021","diffusion_fh_2022","diffusion_fh_2023","Pop_log_2015","Pop_log_2016","Pop_log_2017","Pop_log_2018","Pop_log_2019","Pop_log_2020","Pop_log_2021","Pop_log_2022","Pop_log_2023","Pop_cat_2015","Pop_cat_2016","Pop_cat_2017","Pop_cat_2018","Pop_cat_2019","Pop_cat_2020","Pop_cat_2021","Pop_cat_2022","Pop_cat_2023","GDPpc_log_2015","GDPpc_log_2016","GDPpc_log_2017","GDPpc_log_2018","GDPpc_log_2019","GDPpc_log_2020","GDPpc_log_2021","GDPpc_log_2022","GDPpc_log_2023","area_log","lat_log","Pop_Density_2015","Pop_Density_2016","Pop_Density_2017","Pop_Density_2018","Pop_Density_2019","Pop_Density_2020","Pop_Density_2021","Pop_Density_2022","Pop_Density_2023","Pop_Density_log_2015","Pop_Density_log_2016","Pop_Density_log_2017","Pop_Density_log_2018","Pop_Density_log_2019","Pop_Density_log_2020","Pop_Density_log_2021","Pop_Density_log_2022","Pop_Density_log_2023","central_asia","east_asia","southeast_asia","south_asia","nordic","eastern_europe","mediterranean","carribbean","north_america","pacific_island","not_defined","Asia","Americas","Africa","Europe","Oceania","srNorth_Africa","srWest_Africa","srCentral_Africa","srEast_Africa","srSouthern_Africa","srCaucasus","srCentral_Asia","srMiddle_East","srEast_Asia","srSoutheast_Asia","srSouth_Asia","srNordic","srWestern_Europe","srEast_Central_Europe","srBalkans","srSouthern_Europe","srNorth_America","srCentral_America","srCarribbean","srSouth_America","srOceania"
"MNE","Montenegro","Europe","Balkans","Eastern European",13883,0,0,"Post Communist",0,0,0,0,1,622159,622303,622373,622227,622028,621306,619211,617213,616177,21205.6726251423,21826.0356732633,22852.8824513043,24018.9609246212,25002.8344753992,21200.2847489214,24046.6198170803,25670.0390564732,27342.823774098,"F",3,2,27,44,"PF",3,3,27,43,"PF",3,3,26,43,"PF",3,3,25,42,"PF",4,3,23,42,"PF",4,3,22,40,"PF",3,3,24,39,"PF",3,3,26,41,"PF",3,3,26,41,71,70,69,67,65,62,63,67,67,67.453593916018,66.8320952145923,66.113415645286,65.5798482271907,65.1040153310801,65.3292127883111,64.8639658325898,64.6618634566652,64.6819971000582,13.3409509660639,13.3411823913717,13.3412948704426,13.3410602569111,13.3407403867853,13.3395789931756,13.3362013659577,13.3329694621139,13.3312895389044,"Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro",9.96202400152551,9.99085883311059,10.0368325350319,10.0865988359398,10.1267444764394,9.9617698921228,10.0877497175097,10.1530797953472,10.2162093885619,9.5384203490348,4.47420525717607,44.8144493265144,44.8248217244112,44.8298638622776,44.819347403299,44.8050133256501,44.7530072750846,44.6021032917957,44.4581862709789,44.3835626305554,3.80253061702914,3.80276204233685,3.80287452140783,3.8026399078763,3.80232003775049,3.8011586441408,3.79778101692294,3.79454911307907,3.79286918986963,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"MAR","Morocco","Africa","North Africa","MENA",710850,0,0,"No",0,0,0,1,0,34607588,35023457,35446392,35839760,36210898,36584208,36954442,37329064,37712505,8198.80859375,8141.9404296875,8450.0087890625,8611.75,8768.17578125,8054.56298828125,8623.265625,8666.0791015625,8868.7119140625,"PF",5,4,15,27,"PF",5,4,15,26,"PF",5,4,15,26,"PF",5,5,14,25,"PF",5,5,14,25,"PF",5,5,13,24,"PF",5,5,13,24,"PF",5,5,13,24,"PF",5,5,13,24,42,41,41,39,39,37,37,37,37,66.0634590938606,65.780413411837,65.1322431830848,64.6660282371244,64.2630571566093,64.0511837825258,63.4942386879379,62.9630677554783,62.6628279307193,17.3595835223422,17.37152859497,17.3835320286118,17.39456844962,17.4048706812134,17.4151272298495,17.4251964146419,17.4352827769091,17.4455022950315,"Large","Large","Large","Large","Large","Large","Large","Large","Large",9.01174412925111,9.0047838126136,9.04192276047642,9.0608828288014,9.07888405703086,8.99399404066708,9.06221913472235,9.0671717300637,9.09028484650167,13.4742167160638,4.37344819484774,48.6847970739256,49.269827671098,49.8647984806921,50.4181754237884,50.9402799465429,51.4654399662376,51.9862727720335,52.513278469438,53.0526904410213,3.88536680627837,3.89731187890612,3.909315312548,3.92035173355617,3.93065396514954,3.94091051378562,3.95097969857801,3.96106606084528,3.97128557896764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MOZ","Mozambique","Africa","East Africa","Sub-Sahara",801590,0,0,"Post Communist",0,1,0,0,1,26547572,27337105,28166393,29018644,29884380,30783688,31707800,32656246,33635160,1512.5997455554,1537.90853271216,1532.0073576114,1538.83512127022,1528.88988354373,1466.12476474476,1457.23540930922,1476.66560299552,1511.63653474992,"PF",4,3,23,35,"PF",4,4,22,34,"PF",4,4,20,33,"PF",4,4,20,32,"PF",4,4,19,32,"PF",5,4,14,31,"PF",5,4,14,29,"PF",5,4,14,29,"PF",5,4,14,31,58,56,53,52,51,45,43,43,45,50.2920530686665,50.0309244780329,49.3965921969437,48.6278619268331,48.3100106654373,48.5503182626176,48.182143450674,47.4506493042335,47.4913281661471,17.0944488513762,17.1237554948459,17.1536400876358,17.183449077933,17.2128464938315,17.2424954972611,17.2720732653628,17.3015466970754,17.3310825063801,"Large","Large","Large","Large","Large","Large","Large","Large","Large",7.3215851352052,7.33817867671852,7.33433415290741,7.33878099442209,7.33229718472457,7.2903779843811,7.28429636439258,7.29754185405175,7.32094814077172,13.594352534185,2.96096793599248,33.118641699622,34.1036003443157,35.1381541685899,36.2013548073204,37.2813782607068,38.4032834740952,39.5561321872778,40.7393380655946,41.9605534001173,3.50009631719122,3.52940296066083,3.55928755345074,3.58909654374799,3.61849395964652,3.64814296307605,3.67772073117782,3.70719416289039,3.73672997219511,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MMR","Myanmar","Asia","Southeast Asia","Southeast Asia",678500,0,0,"No",0,0,0,0,0,51089056,51495696,51894938,52272247,52640713,53016522,53387102,53756787,54133798,5313.88615901501,5580.98977273194,5877.87465558136,6201.26341429761,6562.98898478581,5926.83450206641,5178.44718217164,5350.4766689956,5364.13797034407,"NF",6,6,9,16,"NF",6,5,11,17,"PF",5,5,14,18,"PF",5,5,13,18,"PF",5,5,13,17,"NF",5,6,14,16,"NF",5,6,13,15,"NF",7,6,0,9,"NF",7,6,0,9,25,28,32,31,30,30,28,9,9,51.8817936485133,51.6358028404364,51.0845567740997,50.7069291008636,50.4453657736758,50.2521252711168,49.6153957477653,49.021764632466,49.0349152786591,17.7490808639392,17.757008789326,17.7647318096607,17.771976138095,17.7790003897224,17.7861141587859,17.7930797391755,17.7999804867681,17.8069692807307,"Large","Large","Large","Large","Large","Large","Large","Large","Large",8.5780787032478,8.62712141827142,8.67895052242032,8.73250832677319,8.78920141609136,8.68724553868269,8.55226051853145,8.58494093292967,8.58749096561143,13.4276397582571,4.12820896876347,75.2970611643331,75.8963831982314,76.4848017686072,77.0408946204864,77.5839543109801,78.137836403832,78.6840117907148,79.228868091378,79.7845217391304,4.32144110568211,4.32936903106897,4.33709205140364,4.3443363798379,4.35136063146537,4.35847440052887,4.36543998091842,4.37234072851107,4.37932952247368,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"NAM","Namibia","Africa","Southern Africa","Sub-Sahara",825518,0,0,"No",0,1,0,0,0,2374300,2439213,2506853,2577327,2650494,2728762,2810548,2889662,2963095,12166.5658392058,11846.7880832757,11408.7253099967,11214.38604306,10813.3044681944,9652.24827219463,9709.09930646771,9948.46458487266,10105.5147732431,"F",2,2,30,46,"F",2,2,30,47,"F",2,2,30,47,"F",2,2,30,47,"F",3,2,29,46,"F",2,2,31,46,"F",2,2,31,46,"F",2,2,31,46,"F",2,2,31,46,76,77,77,77,75,77,77,77,77,55.3211409736298,54.9315457164156,54.1879324383261,53.5975445614311,53.2959582141142,52.9229063065972,52.4291494334549,51.8570949156017,51.7823413557819,14.6802132151653,14.7071860042582,14.7345387396016,14.762263373319,14.7902565956836,14.8193585844546,14.84889004009,14.8766500982315,14.9017448881409,"Small","Small","Small","Small","Small","Small","Small","Small","Small",9.40644696367957,9.37981206199834,9.34213371970004,9.32495270119007,9.28853255015519,9.17494614877161,9.18081879760785,9.20517350516702,9.22083657096901,13.6237663470713,3.1230985760041,2.87613353070436,2.95476658292127,3.03670301556114,3.12207244421079,3.21070406702216,3.30551484037901,3.40458718041278,3.50042276485794,3.58937660959543,1.05644686809405,1.08341965718697,1.1107723925303,1.13849702624772,1.16649024861233,1.1955922373833,1.22512369301874,1.25288375116026,1.27797854106967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NRU","Nauru","Oceania","Oceania","Pacific Island",21,0,1,"No",0,0,0,0,0,10954,11150,11324,11477,11587,11643,11709,11801,11875,11344.1027537566,11630.9603868778,10763.8230469299,10490.8556297927,11273.1407788316,11441.2584496247,12196.6451545359,12467.346889204,12462.8412884717,"F",1,2,37,51,"F",2,2,35,49,"F",2,2,35,46,"F",2,2,35,46,"F",2,2,34,44,"F",2,3,34,43,"F",2,3,34,43,"F",2,3,34,43,"F",2,3,34,43,88,84,81,81,78,77,77,77,77,66.8917104144072,66.7680399456734,66.6264456910883,66.5051025063511,66.6651239432093,66.408022890122,66.0674394068311,65.602382167866,65.3267231082692,9.30145996534367,9.31919477688827,9.33467964623179,9.34810031168067,9.35763905899706,9.36246042003702,9.36811305584872,9.37593955262575,9.38219062890284,"Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro",9.33645330671366,9.36142582051068,9.28394607237034,9.25825926429781,9.33017825310916,9.34498126322158,9.40891620557228,9.43086825655113,9.43050679912856,3.04452243772342,3.80109136874321,521.619047619048,530.952380952381,539.238095238095,546.52380952381,551.761904761905,554.428571428571,557.571428571429,561.952380952381,565.47619047619,6.25693752762024,6.27467233916484,6.29015720850837,6.30357787395725,6.31311662127364,6.31793798231359,6.3235906181253,6.33141711490233,6.33766819117942,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NPL","Nepal","Asia","South Asia","South Asia",147181,1,0,"No",0,0,0,0,0,27823629,27955462,28011258,28079689,28414064,28966574,29475010,29715436,29694614,3745.26182249477,3743.7445783578,4071.70431755798,4371.38571771897,4607.52454717112,4412.5420439395,4546.22970006289,4763.38751082389,4859.80010436735,"PF",3,4,24,27,"PF",3,4,25,26,"PF",3,4,24,28,"PF",3,4,25,30,"PF",3,4,25,29,"PF",3,4,25,31,"PF",3,4,25,31,"PF",3,4,25,32,"PF",3,4,26,32,51,51,52,55,54,56,56,57,58,53.3289917878394,53.014909338845,52.4246610898986,52.0097999486957,51.7663070566839,51.4277377136001,50.8613281399182,49.9028170890196,49.8123269975317,17.1413961816748,17.1461231588669,17.148117058759,17.150557061562,17.1623947918224,17.181653102483,17.1990533436582,17.2071771993995,17.2064762405263,"Large","Large","Large","Large","Large","Large","Large","Large","Large",8.22824680605622,8.22784161367782,8.31181694202755,8.38283533570092,8.43544601718494,8.39220622956772,8.42205353108648,8.46871435605198,8.48875258526004,11.8994184008589,4.29023105890677,189.043619760703,189.939339996331,190.318437841841,190.78338236593,193.055244902535,196.809194121524,200.263688927239,201.897228582494,201.755756517485,5.24197778081585,5.24670475800794,5.24869865790007,5.25113866070305,5.26297639096348,5.28223470162407,5.2996349427993,5.30775879854055,5.30705783966734,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"NLD","Netherlands","Europe","Western Europe","Western Europe",41863,0,0,"No",1,0,0,0,0,16939923,17030314,17131296,17231624,17344874,17441500,17533044,17700982,17877117,63024.4495910351,64209.7209069942,65606.7259112921,66698.0002805041,67786.606978674,64803.6401021465,68511.6624548282,71259.6507443765,70610.1704537706,"F",1,1,40,59,"F",1,1,40,59,"F",1,1,40,59,"F",1,1,40,59,"F",1,1,40,59,"F",1,1,40,59,"F",1,1,40,58,"F",1,1,39,58,"F",1,1,39,58,99,99,99,99,99,99,98,97,97,76.901990007994,76.3382232688783,75.6078278665906,75.0791623191329,74.7649820764706,74.7389660718281,74.3297169186723,73.9702022776952,73.8382101924204,16.6451837017233,16.6505054905194,16.656417524181,16.6622568582702,16.6688075740183,16.6743629819208,16.6795978870025,16.6891306762311,16.6990320730981,"Large","Large","Large","Large","Large","Large","Large","Large","Large",11.0512780188333,11.0699098942126,11.091433498812,11.1079302506522,11.1241199172277,11.0791170551785,11.1347592645736,11.1740855380024,11.1649294705249,10.642157660895,4.58121893102423,404.651434440914,406.810644244321,409.222845949884,411.619425268137,414.324678116714,416.632826123307,418.819578147768,422.83118744476,427.038602106872,6.00302604082833,6.00834782962442,6.01425986328606,6.02009919737527,6.02664991312332,6.03220532102587,6.03744022610756,6.0469730153361,6.0568744122031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"NZL","New Zealand","Oceania","Oceania","Not defined",268676,0,1,"No",0,0,0,0,0,4609400,4714100,4813600,4900600,4979200,5090200,5111300,5117200,5223100,44942.4910558607,45591.4898385674,46165.9419905572,46933.2559049105,47283.4297088442,46055.8092826418,47950.8535764075,49224.5941084056,48580.1962741612,"F",1,1,39,58,"F",1,1,40,58,"F",1,1,40,58,"F",1,1,40,58,"F",1,1,40,58,"F",1,1,40,57,"F",1,1,40,59,"F",1,1,40,59,"F",1,1,40,59,97,98,98,98,98,97,99,99,99,62.7494840377836,62.5267297899448,62.1188187678287,61.867444386552,61.8112548275863,61.4783023187928,61.0678567189066,60.490523231401,60.3654875713502,15.3436082546585,15.3660685756601,15.3869558028883,15.4048682045642,15.4207797935262,15.4428276804856,15.446964332956,15.448117972425,15.4686016533198,"Small","Small","Small","Small","Small","Small","Small","Small","Small",10.7131389749076,10.7274763517384,10.7399976188628,10.7564817842833,10.7639151898222,10.7376091853587,10.7779318815381,10.804148657834,10.7909712427736,12.5012614716713,0,17.1559796930131,17.5456683886912,17.9160029180128,18.2398130089774,18.532358677366,18.945495689976,19.0240289419226,19.0459884768271,19.4401435185874,2.84234678298718,2.86480710398874,2.88569433121693,2.90360673289283,2.91951832185481,2.94156620881426,2.94570286128466,2.94685650075367,2.96734018164843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NIC","Nicaragua","Americas","Central America","Latin America",130670,0,0,"No",0,0,1,0,0,6149417,6232666,6316231,6400080,6483657,6565267,6644741,6730654,6823613,6882.09772141227,7100.00689756578,7330.63106959886,6991.24166096136,6701.19426432436,6501.68749935445,7086.62239515406,7258.68171711412,7486.94276222499,"PF",4,3,19,35,"PF",4,3,19,35,"PF",5,4,14,33,"PF",5,4,12,32,"NF",6,5,10,22,"NF",6,5,10,21,"NF",6,5,10,20,"NF",7,5,5,18,"NF",7,6,5,14,54,54,47,44,32,31,30,23,19,66.8879657144565,65.9200912189844,65.8420225105849,65.6963299594929,65.3426305115963,64.9052812968434,64.3931731164876,64.1407353811277,63.8850576305879,15.6318678385412,15.645314728602,15.6586332274697,15.6718210482518,15.6847952609937,15.6973037351129,15.7093362726957,15.7221828737198,15.7358996549394,"Small","Small","Small","Small","Small","Small","Small","Small","Small",8.83667878582248,8.86785103451707,8.89981688525379,8.85241345335287,8.81004103790132,8.77981703747481,8.86596411605226,8.88995350966617,8.92091581724687,11.7804303399832,4.04975384302755,47.0606642687687,47.6977577102625,48.3372694574118,48.9789546185046,49.6185582000459,50.2431085941685,50.8513124665187,51.5087931430321,52.2201959133696,3.85143749855805,3.86488438861878,3.87820288748655,3.89139070826858,3.9043649210105,3.9168733951297,3.92890593271249,3.94175253373657,3.9554693149562,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"NER","Niger","Africa","West Africa","Sub-Sahara",1267000,1,0,"No",0,1,0,0,0,19939498,20685753,21435446,22188069,22947757,23717613,24502140,25311973,26159867,1471.66135329224,1500.00858681288,1520.0015371232,1574.33838262666,1612.63734693259,1615.69272448944,1585.59922021188,1717.51891457684,1703.39693250647,"PF",3,4,26,30,"PF",3,4,24,28,"PF",4,4,21,28,"PF",4,4,20,29,"PF",4,4,20,29,"PF",4,4,20,28,"PF",4,4,20,28,"PF",4,4,23,28,"PF",4,4,23,28,56,52,49,49,49,48,48,51,51,56.770550013611,57.3184113776669,57.0432614384542,56.4426787420367,56.0102908040536,55.2987912474396,54.5120702097182,53.7685652260142,52.5175614026966,16.8082131466545,16.8449557604058,16.880556464889,16.9150652699415,16.9487307554897,16.9817284946523,17.0142710186392,17.0467880828612,17.0797370004425,"Large","Large","Large","Large","Large","Large","Large","Large","Large",7.29414721391648,7.31322611161584,7.32646662510507,7.36159038848096,7.38562622143493,7.38751907526431,7.36871767178189,7.44863603688992,7.44037973189901,14.0521624593033,4.07442514810661,15.7375674822415,16.3265611681137,16.9182683504341,17.5122880820837,18.1118839779006,18.7195051302289,19.3387056037885,19.9778792423047,20.647093133386,2.7560506873512,2.79279330110251,2.82839400558568,2.86290281063823,2.89656829618646,2.929566035349,2.96210855933593,2.99462562355794,3.02757454113921,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NGA","Nigeria","Africa","West Africa","Sub-Sahara",923768,0,0,"No",0,1,0,0,0,190671878,195443700,200254579,204938755,209485641,213996181,218529286,223150896,227882945,5985.09435248731,5744.55787877157,5651.73413165037,5628.74079442015,5628.17765244652,5410.69355517726,5491.70034068297,5552.83764994957,5593.05661448231,"PF",4,5,18,25,"PF",4,5,23,25,"PF",3,5,25,25,"PF",3,5,25,25,"PF",3,5,25,25,"PF",4,5,22,25,"PF",4,5,21,24,"PF",4,5,20,23,"PF",4,5,20,23,43,48,50,50,50,47,45,43,43,58.9224429676908,59.0910412115461,58.6916571432295,58.1260169100662,57.1637630505336,54.9787956412715,54.2263689387498,52.8658749110785,52.3260095058671,19.0660645924703,19.090782916376,19.1151000100683,19.1382217363686,19.1601657555981,19.1814687270325,19.202430595555,19.2233587642679,19.2443426559615,"Huge","Huge","Huge","Huge","Huge","Huge","Huge","Huge","Huge",8.69702738269443,8.65600822975343,8.63971770300417,8.63564103615722,8.63554098355814,8.59613256236264,8.61099320252288,8.62206436435637,8.62928121715232,13.7362162368463,3.94610225464802,206.406671372033,211.572277887955,216.780164500178,221.850892215361,226.773000363728,231.655763135333,236.562953035827,241.565951624217,246.688502957453,5.32984835562396,5.35456667952967,5.37888377322198,5.40200549952231,5.42394951875175,5.44525249018618,5.46621435870873,5.48714252742157,5.50812641911514,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRK","North Korea","Asia","East Asia","East Asia",120538,0,0,"No",0,0,0,0,0,25575350,25698326,25817709,25931147,26037632,26136312,26232534,26328845,26418204,1700,1461,1464,1428,1408,1379,1423,1430,1500,"NF",7,7,0,3,"NF",7,7,0,3,"NF",7,7,0,3,"NF",7,7,0,3,"NF",7,7,0,3,"NF",7,7,0,3,"NF",7,7,0,3,"NF",7,7,0,3,"NF",7,7,0,3,3,3,3,3,3,3,3,3,3,62.4319111401979,62.07859972805,61.4981034565374,61.5198467230665,61.0652642927823,60.806809287323,60.3261376472638,59.6895581995753,59.592394417993,17.0571395549478,17.0619364115572,17.0665712097791,17.070955391014,17.0750534341497,17.0788361697492,17.0825109541155,17.0861756641981,17.0895638759439,"Large","Large","Large","Large","Large","Large","Large","Large","Large",7.43838353004431,7.2868764117507,7.28892769452126,7.26403014289953,7.24992553671799,7.2291138777933,7.26052259808985,7.26542972325395,7.3132203870903,11.6997203348967,4.43418409930874,212.176657983375,213.1968839702,214.187301929682,215.128399342946,216.011813701903,216.830476696146,217.628747780783,218.427757221789,219.169091904628,5.35741922005108,5.36221607666049,5.3668508748824,5.37123505611724,5.37533309925292,5.37911583485245,5.3827906192188,5.38645532930141,5.38984354104712,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MKD","North Macedonia","Europe","Balkans","Eastern European",25713,1,0,"Post Communist",0,0,0,0,1,1912430,1906313,1898657,1889051,1876262,1856124,1837114,1831712,1827816,19197.7628866492,19807.9111295625,20102.9236582082,20787.1777486345,21747.2740903169,20952.5486132757,22124.2423866475,22801.6725034086,23323.9034075339,"PF",4,3,23,37,"PF",4,3,22,35,"PF",4,3,21,36,"PF",4,3,21,37,"PF",4,3,22,37,"PF",3,3,24,39,"PF",3,3,27,39,"PF",3,3,28,39,"PF",3,3,29,39,60,57,57,58,59,63,66,67,68,66.4327397172493,66.0469943443511,65.3512798593708,64.7051768164222,64.30445290034,64.3155808654539,63.5899665913265,63.7288723546718,63.9574239812874,14.4638852427058,14.4606815679721,14.4566573521007,14.4515851445311,14.4447920576455,14.4340010004414,14.4237064199745,14.420761606618,14.4186323694749,"Small","Small","Small","Small","Small","Small","Small","Small","Small",9.86254903490696,9.89383668888109,9.90862053910177,9.9420916212107,9.98724369948164,9.95001557013625,10.0044292268784,10.0345891676648,10.0572340109998,10.154751979567,4.46915949386758,74.3759965776067,74.1381013495119,73.8403531287675,73.4667677828336,72.9693929140902,72.1862093104655,71.4468945669506,71.2368062847587,71.0852875977132,4.3091332631388,4.30592958840508,4.30190537253375,4.29683316496406,4.29004007807854,4.27924902087441,4.26895444040755,4.26600962705101,4.2638803899079,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"NOR","Norway","Europe","Nordic","Nordic",323752,0,0,"No",0,0,0,0,0,5188607,5234519,5276968,5311916,5347896,5379475,5408320,5457127,5519594,85473.0567904127,85710.165703589,87115.3899943892,87259.5922346407,87646.526815974,86018.3206979987,88903.8010286329,90756.8957669656,90160.1575016309,"F",1,1,40,60,"F",1,1,40,60,"F",1,1,40,60,"F",1,1,40,60,"F",1,1,40,60,"F",1,1,40,60,"F",1,1,40,60,"F",1,1,40,60,"F",1,1,40,60,100,100,100,100,100,100,100,100,100,71.49669979321,71.1616349841816,70.505018143862,70.0232139971124,69.6286460818754,69.58899538625,69.0922734275192,68.6309877889355,68.4181828503348,15.4619758183454,15.470785516499,15.4788622483179,15.4854631567604,15.4922137704928,15.4981013437333,15.503449066552,15.5124330187581,15.5238148648237,"Small","Small","Small","Small","Small","Small","Small","Small","Small",11.3559564800041,11.3587267171963,11.3749888406235,11.3766427736738,11.3810672639621,11.3623155839198,11.3953101768156,11.4159397356531,11.4093428956246,12.687733069583,4.65586330030361,16.0264863228644,16.1682985742173,16.2994143665522,16.4073611900467,16.518495638637,16.6160363488102,16.7051323235069,16.8558866045615,17.0488336751588,2.77424274876244,2.78305244691604,2.79112917873489,2.79773008717738,2.80448070090984,2.81036827415027,2.81571599696902,2.82469994917513,2.83608179524067,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OMN","Oman","Asia","Middle East","MENA",212379,0,0,"No",0,0,0,1,0,4184895,4390877,4537396,4597877,4591241,4522497,4500424,4730226,5049269,39813.7887054675,39860.9893909688,38691.1077105097,38673.6045360857,38292.3859682752,37560.5998714953,38719.4587682049,40366.458231347,38311.4183413339,"NF",6,5,9,17,"NF",6,5,8,17,"NF",6,5,8,17,"NF",6,5,6,17,"NF",6,5,6,17,"NF",6,5,6,17,"NF",6,5,6,17,"NF",6,5,6,18,"NF",6,5,6,18,26,25,25,23,23,23,23,24,24,49.2659683361398,48.7823694350613,48.145860914034,47.6027282044986,47.3217190500803,47.1377690653764,46.6826722537439,45.9645610100837,45.8669119280927,15.2469921719852,15.2950395373091,15.3278638371824,15.3411052331863,15.3396609158636,15.3245748329014,15.3196821725241,15.3694835394535,15.4347540382986,"Small","Small","Small","Small","Small","Small","Small","Small","Small",10.5919685811587,10.5931534151087,10.5633650776933,10.5629125929826,10.5530063556215,10.5337109042142,10.5640975631989,10.6057544773093,10.5535032597537,12.2661276934055,4.23265617801961,19.7048436992358,20.6747230187542,21.3646170289906,21.6493956558793,21.6181496287298,21.2944641419349,21.1905320205858,22.2725693218256,23.7748035351894,2.98086447857977,3.02891184390365,3.06173614377692,3.0749775397808,3.07353322245816,3.05844713949599,3.05355447911868,3.10335584604807,3.16862634489319,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
